Continent,Year,Average Energy Inflation,Average Food Inflation,Average Headline Inflation,Average Official Core Inflation,Average Producer Inflation
Europe,1970,3.9762790697674415,2.8416279069767443,2.693720930232558,0.7666682759302325,1.6667441860465118
Europe,1971,4.308372093023255,2.522093023255814,3.032558139534884,1.5172093023255817,0.37883720930232556
Europe,1972,2.5809302325581394,3.5616279069767445,2.9625581395348837,2.031395348837209,1.1690697674418606
Europe,1973,4.890232558139535,5.233255813953488,4.600232558139535,3.0813953488372094,3.5988372093023258
Europe,1974,17.67813953488372,7.06953488372093,7.188604651162791,3.2423255813953493,3.2167441860465114
Europe,1975,9.015116279069767,6.926976744186047,6.918139534883721,0.5609302325581393,3.6076744186046517
Europe,1976,6.996046511627907,6.053023255813953,5.685813953488372,7.198837209302326,2.8630232558139537
Europe,1977,6.780232558139535,6.6216279069767445,5.92,3.4197674418604653,1.6686046511627908
Europe,1978,4.455116279069768,4.73953488372093,4.934418604651163,3.405813953488372,0.7437209302325581
Europe,1979,10.957674418604652,4.737906976744186,5.567906976744186,3.096046511627907,2.2544186046511627
Europe,1980,13.597674418604653,7.312558139534883,6.924186046511628,4.705116279069768,4.440697674418605
Europe,1981,11.665348837209303,9.63720930232558,9.126279069767442,4.948837209302326,2.217674418604651
Europe,1982,9.981627906976744,13.117906976744187,11.393023255813953,4.282325581395349,3.0851162790697675
Europe,1983,11.099302325581395,9.580697674418605,9.38046511627907,3.6288372093023256,2.001627906976744
Europe,1984,9.095348837209302,8.144651162790698,9.504883720930234,2.911395348837209,2.7672093023255813
Europe,1985,11.85767441860465,9.018604651162791,9.457209302325582,3.6748837209302327,1.6372093023255816
Europe,1986,7.449302325581395,10.184883720930232,9.735116279069768,2.397441860465116,-0.69
Europe,1987,12.534186046511628,11.105581395348837,11.935581395348837,2.0290697674418605,0.6888372093023255
Europe,1988,19.99906976744186,17.55651162790698,17.664883720930234,3.633720930232558,2.586046511627907
Europe,1989,88.60534883720929,96.02069767441861,103.49302325581397,5.824418604651163,7.069999999999999
Europe,1990,68.8593023255814,54.07674418604652,66.7893023255814,17.876279069767442,15.55186046511628
Europe,1991,36.97558139534884,46.29488372093024,42.440000000000005,2.9004651162790696,14.939069767441861
Europe,1992,216.0106976744186,228.83441860465118,230.58488372093024,2.997906976744186,4.256976744186047
Europe,1993,169.1513953488372,276.0818604651163,246.7520930232558,5.014418604651163,405.23069767441854
Europe,1994,80.39395348837209,108.7046511627907,104.91279069767442,0.8420930232558138,122.86906976744186
Europe,1995,53.42674418604651,36.655116279069766,38.546279069767444,2.9027906976744187,35.935348837209304
Europe,1996,13.264883720930232,11.20860465116279,12.763720930232559,3.50046511627907,9.970465116279069
Europe,1997,36.4553488372093,34.54511627906977,34.06186046511628,2.438372093023256,30.629767441860462
Europe,1998,7.456976744186046,6.83232558139535,8.253023255813954,2.2002325581395348,4.120697674418604
Europe,1999,6.956744186046511,11.753720930232557,14.224186046511628,1.448139534883721,11.64
Europe,2000,21.656511627906976,8.492558139534884,12.181162790697673,3.784186046511628,11.415813953488373
Europe,2001,9.175581395348836,6.9876744186046515,8.553720930232558,0.663953488372093,4.992325581395349
Europe,2002,7.502790697674419,3.4409302325581397,4.696046511627907,0.6711627906976744,1.07
Europe,2003,6.971627906976745,2.5248837209302324,3.6351162790697673,2.563023255813954,1.6902325581395348
Europe,2004,4.823255813953488,2.7109302325581397,3.659767441860465,2.2772093023255815,4.286976744186046
Europe,2005,5.76046511627907,2.206046511627907,3.737674418604651,1.813953488372093,4.644883720930233
Europe,2006,5.834651162790698,3.010697674418605,3.6706976744186046,2.216744186046512,4.7081395348837205
Europe,2007,4.821860465116279,4.387209302325582,3.7795348837209306,3.1541860465116276,3.5681395348837213
Europe,2008,8.316046511627906,9.19767441860465,6.417441860465116,4.823953488372093,7.93093023255814
Europe,2009,1.4916279069767442,1.8948837209302327,2.397209302325581,2.007674418604651,-2.2546511627906978
Europe,2010,3.5316279069767447,1.3746511627906977,2.51046511627907,2.287906976744186,4.493023255813953
Europe,2011,4.659069767441861,5.639302325581395,4.647441860465117,3.8772093023255816,6.3313953488372094
Europe,2012,3.726046511627907,4.443720930232558,3.9667441860465114,3.2076744186046513,2.198604651162791
Europe,2013,1.7853488372093023,2.9086046511627908,2.0316279069767442,1.4195348837209303,-0.05441860465116278
Europe,2014,1.07,0.7732558139534884,1.3323255813953487,1.4788372093023254,-0.47116279069767436
Europe,2015,0.2506976744186046,2.217906976744186,2.125581395348837,0.9016279069767441,-0.38534883720930235
Europe,2016,0.2362790697674418,0.776046511627907,1.149767441860465,1.473720930232558,-1.0851162790697673
Europe,2017,2.274651162790698,2.314651162790698,2.1934883720930234,1.9776744186046509,3.5513953488372096
Europe,2018,2.9646511627906977,1.9451162790697674,2.1365116279069767,1.9181395348837211,3.66953488372093
Europe,2019,1.6483720930232557,3.329069767441861,1.8962790697674416,1.685813953488372,0.9065116279069767
Europe,2020,-0.3188372093023256,2.4623255813953486,1.0406976744186047,1.3786046511627907,0.3783720930232557
Europe,2021,9.663720930232559,2.1402325581395347,3.0574418604651163,2.066511627906977,10.053023255813953
Europe,2022,27.450232558139536,12.84674418604651,10.413255813953487,5.2230232558139535,22.724418604651163
North America,1970,1.0306666666666666,3.989,6.3306666666666676,0.3696887222333333,0.2846666666666666
North America,1971,0.9733333333333333,2.7143333333333333,4.539666666666666,0.7976666666666667,0.24400000000000002
North America,1972,1.6266666666666665,4.1593333333333335,5.458,0.505,0.2723333333333333
North America,1973,3.6233333333333335,10.366999999999999,12.234333333333332,0.9143333333333333,1.2839999999999998
North America,1974,17.83,16.944,16.366333333333333,2.4679999999999995,2.0193333333333334
North America,1975,5.0600000000000005,9.614333333333333,10.833666666666666,1.5316666666666667,1.0983333333333334
North America,1976,3.3933333333333335,4.350666666666667,6.128333333333333,1.006,0.675
North America,1977,4.406666666666667,6.7,8.214666666666666,0.8766666666666667,0.8989999999999999
North America,1978,6.203333333333333,6.185666666666666,7.695666666666667,0.735,0.6869999999999999
North America,1979,7.903333333333333,10.856666666666666,10.606,1.3583333333333334,1.2429999999999999
North America,1980,11.69,13.361666666666666,13.753666666666668,2.701,2.0993333333333335
North America,1981,7.026666666666667,10.005333333333335,11.182333333333334,2.4953333333333334,1.5986666666666667
North America,1982,7.070000000000001,10.47,10.583666666666666,2.874,2.3653333333333335
North America,1983,8.893333333333334,8.298,9.473333333333333,4.075,3.8773333333333335
North America,1984,4.72,8.172333333333333,11.676333333333334,2.7236666666666665,2.8040000000000003
North America,1985,6.303333333333333,15.568000000000001,27.042666666666666,2.8993333333333333,2.896666666666667
North America,1986,5.956666666666666,37.64366666666667,36.95066666666666,3.5880000000000005,4.474
North America,1987,5.343333333333334,41.95733333333333,445.34600000000006,4.680333333333334,5.028333333333333
North America,1988,5.4,10.179666666666666,168.40466666666666,4.0280000000000005,3.989333333333333
North America,1989,1.9666666666666666,139.92233333333334,254.54233333333332,1.386,0.9123333333333333
North America,1990,8.263333333333334,253.35,109.994,1.9593333333333334,0.8986666666666667
North America,1991,6.623333333333334,102.64900000000002,14.174000000000001,1.3733333333333335,0.6996666666666667
North America,1992,5.775666666666667,7.058666666666666,8.048333333333334,0.961,1.0873333333333333
North America,1993,3.1206666666666663,4.926333333333333,5.44,0.652,0.7653333333333333
North America,1994,3.141,6.932333333333333,6.447666666666667,0.6253333333333334,1.067
North America,1995,4.5729999999999995,6.439333333333334,7.3806666666666665,1.6143333333333334,2.566666666666667
North America,1996,5.507999999999999,6.653666666666667,6.841666666666667,1.9899999999999998,1.8506666666666667
North America,1997,3.116,4.336333333333333,5.107,1.1703333333333332,1.0576666666666668
North America,1998,1.131,3.6843333333333335,3.9716666666666667,0.9243333333333333,0.8036666666666668
North America,1999,1.665,2.3396666666666666,3.5810000000000004,1.0743333333333334,0.9593333333333334
North America,2000,4.070666666666667,2.3,3.8263333333333334,1.0066666666666666,1.2116666666666667
North America,2001,3.8883333333333336,3.727333333333333,3.9916666666666667,0.888,0.5660000000000001
North America,2002,1.8466666666666667,2.789,2.9040000000000004,1.2926666666666666,0.30466666666666664
North America,2003,5.293666666666667,4.450666666666667,4.484,1.9506666666666665,0.9313333333333332
North America,2004,4.275666666666667,7.363333333333333,6.032666666666667,2.837,1.472
North America,2005,5.566333333333334,5.412000000000001,5.194999999999999,1.5150000000000001,1.345
North America,2006,5.0889999999999995,4.734,4.706666666666666,1.5503333333333333,1.6516666666666666
North America,2007,2.7560000000000002,6.3,4.569999999999999,1.45,2.06
North America,2008,5.777,11.446666666666665,7.79,2.220666666666667,3.951
North America,2009,-1.6306666666666665,3.6413333333333333,1.9529999999999998,0.6593333333333333,-0.22233333333333333
North America,2010,4.493666666666667,2.5416666666666665,3.3886666666666665,0.8383333333333333,1.401
North America,2011,3.6173333333333333,4.450333333333333,4.349666666666667,1.023,2.299
North America,2012,1.9236666666666666,4.024,3.3353333333333333,1.2363333333333335,1.1033333333333333
North America,2013,1.6133333333333333,3.255666666666667,2.4863333333333335,1.1423333333333334,0.7103333333333334
North America,2014,2.094666666666667,2.9246666666666665,2.3243333333333336,1.021,1.0266666666666666
North America,2015,-0.9741666666666667,2.3755,0.8143333333333334,0.909,0.15733333333333333
North America,2016,1.3508333333333333,1.5628333333333333,1.2806666666666666,0.7406666666666666,0.16066666666666668
North America,2017,3.1856666666666666,1.6213333333333333,2.4050000000000002,0.8193333333333332,1.0463333333333333
North America,2018,3.647,2.359666666666667,2.5446666666666666,0.8176666666666667,0.9359999999999999
North America,2019,1.9209999999999998,2.9103333333333334,2.416,0.8923333333333333,0.4533333333333333
North America,2020,0.6476666666666666,3.5429999999999997,1.695,0.7176666666666667,0.23633333333333334
North America,2021,4.071000000000001,2.919666666666666,3.0853333333333333,1.0736666666666668,1.925
North America,2022,5.763,6.185999999999999,6.33,1.8416666666666666,2.954333333333333
Oceania,1970,0.44375,1.229375,1.1225,0.735332375,0.64375
Oceania,1971,2.06875,2.33875,2.6637500000000003,0.007499999999999951,0.811875
Oceania,1972,1.9125,3.08,4.01125,0.869375,0.7268749999999999
Oceania,1973,1.13125,6.08375,4.7325,1.00625,1.338125
Oceania,1974,4.801875,8.251875,8.305625,1.668125,1.46125
Oceania,1975,4.026875,3.408125,4.74875,1.97625,1.7675
Oceania,1976,3.62875,3.251875,3.850625,1.860625,2.098125
Oceania,1977,3.5318750000000003,4.144375,4.691875,1.61875,1.660625
Oceania,1978,1.708125,3.700625,3.13875,1.24125,1.230625
Oceania,1979,2.685625,3.4037499999999996,3.523125,1.263125,2.034375
Oceania,1980,5.2075000000000005,6.39875,7.19375,1.590625,2.30625
Oceania,1981,2.730625,6.805625,7.9506250000000005,1.5274999999999999,1.583125
Oceania,1982,2.2575,3.551875,5.899375,1.8175000000000001,1.4975
Oceania,1983,0.735625,2.111875,4.574375,1.13625,0.848125
Oceania,1984,8.566875,1.3456249999999998,4.029375,-0.15062499999999995,0.77875
Oceania,1985,1.7068749999999997,3.475,3.720625,-0.9093750000000002,1.37625
Oceania,1986,1.075625,3.325,5.408125,0.26812500000000006,0.708125
Oceania,1987,1.9600000000000002,2.516875,4.340625,2.66625,0.951875
Oceania,1988,1.905625,3.241875,4.439375,0.89,0.8925000000000001
Oceania,1989,1.235625,2.2125,4.2775,0.8,0.76125
Oceania,1990,2.191875,2.6325,3.7556249999999998,0.07625000000000004,0.6656249999999999
Oceania,1991,1.030625,1.676875,3.68125,4.0249999999999995,0.14125
Oceania,1992,-0.19749999999999998,1.083125,2.9949999999999997,0.1325,0.225
Oceania,1993,0.6775,0.865,2.226875,0.185,0.278125
Oceania,1994,0.65,1.5475,2.86625,0.269375,0.1325
Oceania,1995,1.110625,2.22375,2.6075,0.56125,0.27875
Oceania,1996,0.7350000000000001,2.030625,2.68,0.31437499999999996,0.08875
Oceania,1997,0.05437499999999999,1.408125,2.22625,0.049374999999999995,0.103125
Oceania,1998,0.3825,2.475625,3.2018750000000002,-1.383125,-0.2075
Oceania,1999,0.38875,1.700625,2.386875,0.053125,0.005624999999999998
Oceania,2000,0.808125,1.110625,2.6975,0.41812499999999997,0.925
Oceania,2001,0.6275,2.784375,3.278125,-0.483125,0.5650000000000001
Oceania,2002,0.21000000000000002,2.726875,3.5793749999999998,0.46875,0.021875
Oceania,2003,0.7725000000000001,2.0100000000000002,3.651875,1.748125,-0.125
Oceania,2004,1.349375,1.171875,2.748125,0.270625,0.59625
Oceania,2005,1.635,1.360625,3.7150000000000003,0.326875,0.6681250000000001
Oceania,2006,1.3087499999999999,1.4625,4.6025,-0.5956250000000001,0.771875
Oceania,2007,1.131875,1.7184374999999998,3.398125,2.10375,0.291875
Oceania,2008,2.304375,4.1925,7.93125,0.361875,1.175
Oceania,2009,1.04,2.7634375,5.276875,0.295625,-0.44
Oceania,2010,1.193125,1.1709375,1.435,3.7531250000000003,0.6125
Oceania,2011,3.171875,2.1290625,3.229375,0.316875,0.850625
Oceania,2012,1.6941875,0.5351201108125,2.498125,0.213125,0.29375
Oceania,2013,1.226375,0.64097823396875,1.76875,0.148125,0.065
Oceania,2014,1.36375,0.69016231040625,1.558125,0.6231249999999999,-0.21250000000000002
Oceania,2015,0.32081249999999994,1.27533629671875,1.53625,0.4125,-0.44375000000000003
Oceania,2016,-0.975,1.31118912521875,1.695,1.9281249999999999,-0.059375
Oceania,2017,1.1819375,1.32079964665625,2.300625,0.619375,0.811875
Oceania,2018,1.2785625,1.32375,2.046875,0.5349999999999999,0.58875
Oceania,2019,0.5430625,1.1201875000000001,1.70375,0.349375,0.203125
Oceania,2020,-0.46375,1.3053242775312501,0.85,0.334375,1.099375
Oceania,2021,2.31625,2.5671875,1.559375,0.604375,0.715625
Oceania,2022,4.080625,3.5190625,5.449375,0.674375,0.781875
South America,1970,4.941666666666667,9.878333333333332,9.440833333333332,0.0,1.7975
South America,1971,5.3125,10.950000000000001,10.181666666666667,0.0,2.720833333333333
South America,1972,3.7566666666666664,28.34166666666667,23.129166666666666,0.0,9.008333333333335
South America,1973,5.895833333333333,51.324999999999996,52.29750000000001,0.0,11.86
South America,1974,5.9025,76.11666666666666,68.85916666666667,0.0,9.584999999999999
South America,1975,9.204166666666667,49.541666666666664,63.807500000000005,0.0,8.15
South America,1976,50.02,48.96666666666667,70.32666666666667,0.0,6.123333333333332
South America,1977,7.101666666666667,66.29166666666667,43.09166666666667,0.0,6.419999999999999
South America,1978,21.20416666666667,31.5,35.09166666666667,0.0,5.516666666666667
South America,1979,20.991666666666667,38.983333333333334,43.42250000000001,0.0,9.02
South America,1980,20.924166666666668,48.71666666666667,41.7575,0.0,5.4941666666666675
South America,1981,34.225833333333334,33.39333333333334,39.5075,0.0,3.9591666666666665
South America,1982,28.775833333333335,39.208333333333336,47.45666666666667,0.0,3.215
South America,1983,70.30583333333333,82.92333333333333,87.42083333333333,0.0,7.933333333333334
South America,1984,155.82166666666666,182.06416666666667,200.01999999999998,0.0,7.973333333333333
South America,1985,1882.5883333333331,1043.5216666666668,1081.8725,0.0,8.459999999999999
South America,1986,34.805,106.75416666666666,66.22666666666667,0.0,7.4325
South America,1987,19.936666666666667,57.056666666666665,59.57916666666667,0.0,12.200833333333334
South America,1988,77.68583333333333,135.48833333333334,152.4366666666667,3.125,61.967499999999994
